perp_fine_tuned,perp_fine_tuned_lower,perp_pre_trained,log_fine_tuned_score,log_fine_to_log_pre_score,pre_to_fine_score,log_lower_score,lower,zlib,zlib_pre,Min_5.0% Prob,Min_10.0% Prob,Min_20.0% Prob,Min_30.0% Prob,Min_40.0% Prob,Min_50.0% Prob,Min_60.0% Prob,label,text
26.587560653686523,23.861175537109375,22.669601440429688,-3.2804434618095653,1.051078919368946,0.8526393878592399,1.0341053469049626,0.8974563649486543,24.386946744044852,25.632605630438697,9.543020248413086,9.543020248413086,8.337847391764322,7.398555088043213,6.610119342803955,5.997892141342163,5.212962464852766,1.0,Which systemic mycoses are considered endemic to the Mississippi and Ohio River basins?
3.6666183471679688,4.832091808319092,3.693143129348755,-1.29926980599833,0.994482810542285,1.0072341268355005,0.8247868638946435,1.3178605872769154,79.2752971896065,78.83792035569479,7.50864315032959,6.195845762888591,5.194905360539754,4.036142647266388,3.251978814601898,2.566021120723556,2.1989997796714307,1.0,What are the recommended treatments for osteomyelitis caused by methicillin-sensitive Staphylococcus aureus (MSSA)?
4.357060432434082,6.985780239105225,3.4242353439331055,-1.4717976172328449,1.195729707242247,0.7859049460142898,0.7571455668424542,1.6033241556859936,100.55730371289611,120.239355329691,10.113388061523438,8.337846374511718,6.040190198204734,4.685184029971852,3.6856876352558965,2.9787107315556756,2.4769740934882845,0.0,|The POEMS (Polyneuropathy, Organomegaly, Endocrinopathy, Monoclonal immunoglobulin, Skin changes) syndrome is a rare disease that entails a specific risk for pulmonary arterial hypertension.|
41.6212272644043,39.04216003417969,31.134634017944336,-3.7286103079023034,1.0844276867637124,0.7480469958311776,1.0174555161443615,0.9380348106065988,21.723911406974082,23.558010994524732,11.996145248413086,11.211381435394287,10.155751705169678,9.34985899925232,8.170777916908264,6.692555167458274,5.921420528338506,1.0,Loss of hip abduction ("trendelenberg sign") is a result of injury to which nerve?
88.78231811523438,136.16787719726562,78.81287384033203,-4.486187509847103,1.0272748042347812,0.8877091239951341,0.9129607836140231,1.5337274368137979,7.57881830069978,7.785529086182343,10.861141204833984,10.861141204833984,10.861141204833984,9.078153133392334,9.078153133392334,8.066639264424643,6.770925045013428,1.0,What are the purine bases?
22.428377151489258,32.55572509765625,22.79315757751465,-3.1103269942199683,0.9948397265708905,1.0162642363092762,0.8930142842559322,1.4515417177873937,24.113220294642712,23.988789484666,9.543020248413086,9.543020248413086,9.13900883992513,7.388423728942871,6.904483318328857,5.8174965381622314,5.028399181365967,1.0,Which physical exam test can be useful in diagnosing patellofemoral syndrome?
30.01958465576172,36.750526428222656,29.615949630737305,-3.4018499905253834,1.003995184394291,0.986554276827846,0.9438695902034316,1.2242183511079676,28.8078546299641,28.922947321214735,10.05793571472168,9.360445499420166,8.404600906372071,7.500696361064911,6.705944494767622,5.924057534762791,5.474564433097839,1.0,|What are the two reasons for the enhancement of intracranial masses? Also, why don't all things enhance in the brain?|
12.92288875579834,20.850963592529297,13.346465110778809,-2.559000061272492,0.9875536967349974,1.0327772190092108,0.8424968473838813,1.6134909141869482,26.963657033165116,26.628059180596825,9.270086288452148,9.270086288452148,8.402323087056478,6.79400405883789,5.564122097832816,4.739294740888807,4.393618702888489,1.0,What is the type of vaccine used for acellular pertussis (aP)?
10.935009002685547,12.896454811096191,10.423042297363281,-2.3919694774192513,1.020456539555375,0.953180952553717,0.9354767136340887,1.1793730401071394,42.642684600662236,43.51500636494306,9.543023109436035,8.278128623962402,7.183812141418457,6.498340272903443,5.698755093983242,4.691307230128182,4.059794982274373,1.0,|Which lymph nodes receive drainage from the prostate, cervix, corpus cavernosum, inferior bladder, and proximal vagina?|
6.740939617156982,7.536434650421143,6.139975070953369,-1.90819932428141,1.051453371211677,0.9108485492624733,0.9447704263478319,1.118009517729468,66.03083776242774,69.42834696923593,10.320320129394531,8.277286052703857,6.608892387813992,5.590912690529456,4.571447531382243,3.716332125922908,3.2069706199345767,1.0,|If there is a complete lesion of the optic nerve, such as in the case of central retinal artery occlusion or central retinal vein occlusion, what type of visual deficit is likely to result?|
11.623810768127441,14.416358947753906,11.379155158996582,-2.4530556467245486,1.008747679481192,0.9789522030243553,0.9193108641162376,1.24024377506933,41.98844821866602,42.355749705595535,7.505451202392578,7.489264726638794,6.810413455963134,6.298306260790143,5.533237051963806,4.8913609981536865,4.0596649050712585,1.0,What are the recommended treatments for symptomatic pelvic organ prolapse that doesn't improve with lifestyle modifications?
5.806634426116943,7.338315010070801,6.346879482269287,-1.7590011304073556,0.9518593562201569,1.0930392748202715,0.8825412491660526,1.263781128886761,40.36381715318032,38.42067701001435,9.980245590209961,9.761632919311523,7.298383176326752,5.673505345980327,4.5310105830430984,3.4369345632466404,2.959278943446966,1.0,Which enzyme is considered the rate-limiting enzyme of gluconeogenesis?
15.62872314453125,23.56805992126465,16.33206558227539,-2.749110448487997,0.9842399263910154,1.0450031925986385,0.8700012844022863,1.5079965076680948,37.83041894777262,37.234208760497,7.945202350616455,7.776246786117554,6.803448295593261,6.075638362339565,5.363319087028503,4.947866340478261,4.312181194623311,1.0,What is the recommended management approach for a child with a grade II systolic ejection murmur that decreases with standing?
30.980056762695312,40.579898834228516,29.145599365234375,-3.4333436672238196,1.0181003053550512,0.9407858606744096,0.9271106435482235,1.309871674705673,15.145585481702412,15.419725203702258,9.795564651489258,9.795564651489258,9.488526821136475,8.340221722920736,7.453815340995789,6.1297963460286455,5.469651477677481,1.0,What is the genetic classification of HHV-8?
12.750954627990723,15.394722938537598,14.889399528503418,-2.545606141585194,0.9425903375993939,1.1677086118570612,0.9310837839292884,1.207338853260705,26.319861075711387,24.808846736923947,12.072134971618652,12.072134971618652,9.60753059387207,7.949069786071777,6.075868606567383,4.991995082961188,4.531099605560303,1.0,What is the morphological shape of Borrelia burgdorferi bacteria?
19.649805068969727,24.984960556030273,22.34859275817871,-2.9780674181118525,0.9585755584156146,1.1373442474231368,0.9253616556438978,1.2715118785318453,33.578823431539966,32.187839421827746,9.028825759887695,8.758294105529785,7.892009639739991,7.3828268732343405,6.224346709251404,5.525645852088928,4.719683917363485,1.0,What is the recommended next step for evaluating internal hemorrhoids with bright red bleeding in high-risk individuals?
35.148048400878906,32.57515335083008,29.410125732421875,-3.5595690946919096,1.0527099073814852,0.8367498928243894,1.0218223558625397,0.9267983524802336,20.789033175490278,21.88482118872099,17.09632682800293,17.09632682800293,13.12479337056478,10.178296661376953,8.23938066618783,6.796280185381572,6.211649930477142,1.0,|In Hunter syndrome, which substrates tend to accumulate in the lysosomes?|
16.78508758544922,20.018577575683594,14.513162612915039,-2.8204908484969793,1.0543670279098214,0.8646462247534721,0.9412112717819207,1.1926406385294912,35.100273433879934,37.00857097930205,13.602806091308594,12.168802738189697,9.087907028198241,7.569601501737322,6.29641215801239,5.265618581038255,4.742472124099732,1.0,What diagnostic tests should be performed next for a patient with a gunshot wound in the thigh and diminished distal pulses?
8.026609420776367,10.059175491333008,8.271706581115723,-2.0827621997840007,0.9857638846401631,1.0305355782860117,0.9022202948489569,1.2532284759359877,37.450266769816174,36.91712045182441,9.980245590209961,9.761632919311523,8.032758116722107,5.884090559823172,4.936749656995137,3.967767760157585,3.4865448602608273,1.0,Which enzyme is considered the rate-limiting enzyme of de novo synthesis of purine?
10.130284309387207,13.880212783813477,10.565714836120605,-2.3155293839464317,0.9821493594434864,1.0429830509623415,0.8802740249956085,1.370170111706678,27.207601180438083,26.721928071361106,9.543020248413086,9.543020248413086,8.314247767130533,6.644831895828247,5.926854729652405,4.797679349780083,3.9100199967622755,1.0,Which type(s) of seizures can be treated with topiramate?
33.347412109375,44.428245544433594,35.114227294921875,-3.506980171430968,0.9854925756389877,1.0529820778821446,0.9243793682497975,1.3322846582132057,23.667085624305983,23.323737169765764,11.014571189880371,11.014571189880371,9.766730308532715,8.42556209564209,7.2125654220581055,6.309079806009929,5.931208062171936,1.0,Which type of tissue is composed of stem cells that can continuously cycle to regenerate tissue?
7.067814826965332,8.880110740661621,6.675539493560791,-1.9555513553261024,1.0300778690920431,0.9444983572704931,0.8954752238524638,1.2564153077103781,43.97736718382365,45.30011267699141,13.579919815063477,10.108345031738281,6.569756078720093,5.549036094120571,4.458464944362641,3.691113155621749,3.2886167486508686,1.0,How are prevalence and incidence related in epidemiology? What is the formula that relates prevalence and incidence?
5.673272132873535,7.234408378601074,5.052091598510742,-1.7357660470288403,1.0715912732238184,0.890507537834579,0.8771596071235799,1.2751738695349375,201.6400773589879,216.0757472300671,9.523091248103551,7.796464204788208,5.881233231774692,4.724012397056402,3.878561887247809,3.3147494660483465,2.838757909577468,0.0,|Background: Melanoma is the most aggressive skin cancer and, despite recent advances in therapy, about 20% of the patients die of their disease. Early relapse detection and monitoring of therapy response are crucial for efficient treatment of advanced melanoma. Thus, there is a need for blood-based biomarkers in melanoma management. Serum-derived U2 small nuclear RNA fragments (RNU2-1f) were previously shown to be blood-based biomarkers for gastrointestinal and gynecologic malignancies. Here we examined whether RNU2-1f may also serve as diagnostic biomarker in advanced melanoma.|
12.895745277404785,14.363839149475098,14.727374076843262,-2.5568974335069137,0.9506227020103842,1.1420335746432395,0.9595392039992293,1.1138432746994953,25.030335265431738,23.794404942250527,11.776634216308594,11.776634216308594,9.141923904418945,6.979190683364868,6.178125301996867,5.066794574260712,4.272116374969483,1.0,What medication is used for prophylaxis of Leptospirosis?
9.34879207611084,12.646675109863281,8.710773468017578,-2.235247145234119,1.0326563074123245,0.9317538990172213,0.8809222543569625,1.3527603359774778,97.08098742578709,100.2512939950556,8.607812086741129,7.766753128596714,6.6841811793191095,5.813024532227289,4.941379547119141,4.258297118875715,3.6968304889146673,0.0,|Heightened central sympathetic nervous outflow is common in essential hypertension, contributing to hypertension development and perhaps also to complications. Acute sympathetic nervous activation is a proven trigger for adverse cardiovascular events. Accordingly, antihypertensive drugs inhibiting sympathetic outflow represent a theoretically attractive therapeutic option.|
4.068806171417236,4.747971534729004,3.6160085201263428,-1.4033496324505028,1.0917858362799497,0.888714863226533,0.9009012539836612,1.1669200582919885,260.0919910191189,283.9647519245259,8.201654842921666,6.681569417317708,4.7906502985185195,3.88458077803902,3.2427870496626823,2.7437670250217634,2.321097965842934,0.0,|Individuals with impaired glucose metabolism (IGM) are at high risk of developing type 2 diabetes (T2DM). The renin-angiotensin system (RAS) is activated in insulin-resistant states and its inhibition resulted in delayed onset of T2DM. The underlying mechanisms may include improvement in microvascular structure and function, which may increase glucose and insulin delivery to insulin-sensitive tissues. We hypothesized that functional and structural capillary density is impaired in insulin-resistant individuals with IGM and that treatment with the angiotensin-receptor blocker valsartan (VAL) will improve insulin sensitivity and microvascular function.|
7.945146560668945,9.565144538879395,7.840311050415039,-2.072561246724635,1.0064501903445784,0.9868050879296707,0.9178236773405188,1.203897809290261,50.661952772655766,50.98873201126743,10.745597839355469,9.50111198425293,7.463091611862183,6.225041151046753,5.176602189357464,4.099724201595082,3.512792509049177,1.0,|Which type of hypersensitivity reaction, characterized by delayed-type hypersensitivity, is graft-versus-host-disease associated with?|
7.512938499450684,9.337738037109375,9.25168228149414,-2.016626667469143,0.906428339537495,1.2314332510735428,0.9026718253812469,1.2428875915584978,60.00119008237376,54.386779096639664,8.063207626342773,7.245504379272461,6.139699141184489,5.0151465892791744,4.36141797212454,3.680997841498431,3.289820444583893,1.0,What is the recommended approach for managing solitary pulmonary nodules that have remained stable in size and appearance for more than 2-3 years on imaging?
9.232967376708984,11.982117652893066,9.136609077453613,-2.222780489448278,1.0047422237324641,0.9895636694765712,0.8950498336645146,1.29775370842521,44.08892396942211,44.29800351100871,8.695881843566895,8.340435981750488,6.996397018432617,6.044648885726929,5.016204357147217,4.222663555826459,3.8249655663967133,1.0,What type of anti-emetic medication is recommended for treating nausea and vomiting caused by gastrointestinal irritation?
12.626551628112793,14.47562313079834,10.716442108154297,-2.535801868846342,1.0691559571223086,0.8487227885952906,0.9488621375163517,1.1464431110841555,32.73126383401582,34.99482571227999,9.552130699157715,9.5475754737854,7.527917575836182,6.697828837803432,5.714589381217957,4.758359533089858,4.265704838434855,1.0,|Which type of receptor is present on the arterioles of skin, splanchnic, and renal circulation?|
16.01522445678711,20.313945770263672,16.81862449645996,-2.773539798372654,0.9826581744509488,1.0501647692694296,0.9210416654589494,1.2684146778632754,34.252257730622894,33.658261052397286,9.543020248413086,9.412041187286377,8.491314315795899,7.096920967102051,6.166771173477173,5.425402828625271,4.644384804893942,1.0,|Which type of ovarian neoplasm is frequently characterized as a yellow, friable (hemorrhagic) solid mass?|
13.14842700958252,16.39886474609375,13.742244720458984,-2.576302132425691,0.9831433162968026,1.045162642682938,0.9210249460709939,1.2472111480819967,28.335185955564768,27.85754868824053,9.993157386779785,9.993157386779785,6.901193936665853,6.287946462631226,5.2021613121032715,4.796302863529751,4.069055265850491,1.0,What medical condition is commonly associated with a deficiency of vitamin C?
5.231915473937988,7.220424175262451,4.954039573669434,-1.6547774584315023,1.0341045031676896,0.946888304741781,0.8370509331864998,1.3800727881078974,129.32252546082063,133.7330059400528,8.510621070861816,7.177699974605015,5.430154959360759,4.345795382624087,3.7051078200340273,3.1389685006518113,2.702915508462035,0.0,|Bronchodilator reversibility (BDR) is common in smoking-related COPD, but the airway pathology underlying this has not been described. In particular, it is not known whether BDR is associated with underlying airway eosinophilia and whether BDR is predictive of a better response to inhaled corticosteroid (ICS) treatment.|
4.881575584411621,5.625777721405029,4.307247161865234,-1.5854680334132742,1.085714667829625,0.8823477353540535,0.9178565947988602,1.1524512166460918,123.62280151309105,134.21908888095328,7.453530311584473,5.985376387834549,4.755199030041695,4.115493019421895,3.5083854012191296,2.954082397426047,2.5907049239898217,0.0,|In many malignant tumors, intratumoral microvascular density (MVD) has been suggested to be a prognostic parameter. We aimed to provide a quantitative evaluation of intratumoral microvascular density in a large series of resected endocrine tumors of the pancreas and to evaluate the potential prognostic significance of this parameter.|
13.661206245422363,12.35999584197998,12.930411338806152,-2.6145601551797437,1.0214793470371553,0.9465058287322843,1.0398076867075396,0.9047514267725519,32.89272187125782,33.5992360593272,10.156079292297363,9.581840991973877,7.82089638710022,6.754054546356201,6.014483749866486,4.999301552772522,4.333125261160044,1.0,In what situation should Chloramphenicol be used for the treatment of Rickettsial infections?
10.223550796508789,13.798134803771973,10.140007972717285,-2.324693960491239,1.003542074591356,0.9918283945124005,0.8857551362608622,1.3496421232125984,41.72592248637434,41.87371881621421,8.102531433105469,7.072775840759277,5.9210433006286625,5.404467276164463,4.697070145606995,4.193597573500413,3.842780431111654,1.0,What are the three treatments that should be administered to patients in preterm labor at less than 32 weeks gestation?
7.2786335945129395,8.992356300354004,6.822230815887451,-1.9849431515306382,1.033724137456176,0.9372955414365752,0.9037360318607385,1.2354456620996788,59.44754634862329,61.45236357311667,8.408397674560547,7.360567728678386,5.546209471566336,4.699068979783491,4.0298486391703285,3.5125310609215186,3.192520558834076,1.0,|What is the recommended prophylactic management for a patient who has been bitten by a dog, cat, or ferret, and the animal is available for testing for rabies?|
14.653273582458496,20.325515747070312,13.415185928344727,-2.684663763228776,1.0339997111496837,0.9155077773477259,0.8913590217594101,1.3870972675622522,39.85601529158119,41.21110829907233,10.61290454864502,9.351862907409668,7.795684417088826,6.581468714608087,5.71854172150294,5.00346348285675,4.424806555112203,0.0,To evaluate the prognostic significance of histologic grade on survival of ovarian serous cancer in Denmark during nearly 30 years.
12.92545223236084,19.245254516601562,16.075258255004883,-2.5591984087464814,0.921476112599427,1.2436901986886018,0.8653938119501159,1.48894245018508,29.306051357204336,27.004826280275815,10.967272758483887,10.967272758483887,8.248466491699219,6.50810866355896,5.802807529767354,4.782865718007088,4.136241900920868,1.0,During which phase of the cell cycle do nucleotide excision repairs take place?
5.135795593261719,8.723151206970215,5.459700107574463,-1.6362347667759072,0.9639688245275871,1.0630680307327096,0.7554244968121174,1.698500465714638,75.1725867812743,72.46403011624302,8.334331512451172,6.883178234100342,5.261912524700165,4.26051805416743,3.5598053112626076,3.091685104370117,2.6826845929026604,1.0,What is the recommended next step in management for a patient with a positive urine pregnancy test and a serum β-hCG level of 6000 mIU/mL?
16.079347610473633,38.767906188964844,16.14076805114746,-2.777535691439817,0.9986292413817989,1.0038198341227365,0.7593889986233852,2.411037258981361,30.602667055535754,30.56071818592944,10.102290153503418,10.102290153503418,7.610199133555095,6.522510147094726,5.891729627336774,5.2473940054575605,4.52620267868042,1.0,|In patients with severe hypothermia, which warming technique is considered the most effective?|
8.621536254882812,12.08045768737793,8.134115219116211,-2.1542632886203275,1.0277645308452479,0.943464711931061,0.8646141958442962,1.4011954865394383,47.812168802247534,49.139651237735734,7.962693214416504,7.295828501383464,6.306782166163127,5.305662605497572,4.670840660730998,4.148461079597473,3.6078412466579013,0.0,To investigate the antiviral effect of the flavonoid compound flavopiridol on influenza A virus and explore its antiviral mechanism.
10.006081581115723,13.730820655822754,10.48409366607666,-2.3031930662524163,0.980140872707584,1.0477721554722361,0.879201126233484,1.3722475221206127,35.60274698700108,34.89570750262655,8.096840858459473,8.096840858459473,7.327038923899333,6.57675142288208,5.561561039515904,4.635184288024902,3.9101342017000373,1.0,What is the standard treatment for a pregnant woman diagnosed with antiphospholipid syndrome?
4.1322407722473145,5.751176834106445,4.1717729568481445,-1.4188198197067314,0.9933340186365418,1.0095667669866513,0.8110301643583072,1.39178163884644,159.99212644697948,158.92562191378386,8.964647769927979,7.411725759506226,5.5840038657188416,4.356438879172007,3.4779310673475266,2.804639675745777,2.3642147737936896,0.0,|Inducible nitric oxide synthase (iNOS) is up-regulated in rejecting allografts and is protective against allograft arteriosclerosis; it suppresses neointimal smooth muscle cell accumulation and inhibits adhesion of platelets and leukocytes to the endothelium. However, the functional importance of endothelial NOS (eNOS) in the rejecting allografts remains unclear.|
12.20242691040039,17.283992767333984,13.802507400512695,-2.5016348590378414,0.9530581177696238,1.131128053612722,0.8778341335518577,1.4164389505666668,33.57804185392084,32.001825367687445,7.607291221618652,7.427433252334595,7.00990617275238,6.653203407923381,5.653696700930595,4.84009028673172,4.255392948786418,1.0,What is the recommended initial approach for asymptomatic patients with a pancreatic pseudocyst?
